customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
CUST-105381,Female,1,Yes,No,14,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,114.89,1582.51,Yes
CUST-105382,Male,0,Yes,No,62,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,97.68,5841.66,No
CUST-105383,Male,0,No,Yes,52,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,78.11,3941.46,No
CUST-105384,Male,0,No,Yes,57,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Electronic check,78.0,4467.88,No
CUST-105385,Female,0,No,No,51,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,67.95,3312.76,No
CUST-105386,Male,0,No,Yes,18,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),119.54,2069.76,No
CUST-105387,Female,0,Yes,Yes,13,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),79.49,1081.15,No
CUST-105388,Male,0,No,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),37.57,1776.7,No
CUST-105389,Female,0,Yes,No,18,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,93.35,1636.6,Yes
CUST-105390,Male,0,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,35.02,1608.14,No
CUST-105391,Male,0,No,Yes,65,No,No phone service,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,47.61,3248.12,No
CUST-105392,Female,0,Yes,No,54,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,86.37,4676.45,No
CUST-105393,Female,0,No,No,34,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),71.69,2344.32,Yes
CUST-105394,Female,0,No,No,66,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.15,6608.62,Yes
CUST-105395,Male,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),44.18,1813.44,No
CUST-105396,Female,0,Yes,No,34,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),99.16,3429.2,No
CUST-105397,Male,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,41.86,2879.49,No
CUST-105398,Female,0,Yes,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,39.21,923.47,No
CUST-105399,Female,0,No,No,15,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),89.46,1371.89,No
CUST-105400,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),87.3,850.02,No
CUST-105401,Female,1,Yes,Yes,45,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Credit card (automatic),81.36,3613.65,No
CUST-105402,Female,0,No,Yes,37,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,95.53,3674.63,No
CUST-105403,Female,0,No,No,56,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,107.11,5871.13,Yes
CUST-105404,Male,1,No,No,10,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,87.9,878.92,No
CUST-105405,Male,0,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,37.53,834.42,Yes
CUST-105406,Female,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,45.95,349.65,No
CUST-105407,Female,0,Yes,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,43.29,944.51,No
CUST-105408,Female,0,Yes,Yes,70,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Mailed check,66.56,4498.65,Yes
CUST-105409,Female,0,Yes,No,65,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,92.03,6150.85,No
CUST-105410,Male,0,No,No,36,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,90.6,3135.35,Yes
CUST-105411,Male,0,No,No,7,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),79.12,575.94,No
CUST-105412,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,81.07,5943.56,Yes
CUST-105413,Female,0,No,No,11,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),76.72,806.58,Yes
CUST-105414,Male,0,No,No,7,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,63.47,435.45,Yes
CUST-105415,Male,0,Yes,Yes,29,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),94.15,2653.89,Yes
CUST-105416,Male,0,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,36.38,2596.49,No
CUST-105417,Male,0,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),31.36,1796.62,No
CUST-105418,Female,1,Yes,Yes,26,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,65.68,1639.99,No
CUST-105419,Female,0,No,Yes,33,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,95.6,3243.0,No
CUST-105420,Female,0,Yes,No,4,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),69.53,271.51,No
CUST-105421,Female,0,No,Yes,19,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,82.21,1518.89,No
CUST-105422,Male,0,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.88,1609.77,No
CUST-105423,Male,0,No,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,42.56,1321.04,No
CUST-105424,Male,0,No,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),38.62,2714.41,Yes
CUST-105425,Male,0,No,No,32,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),100.62,3375.76,No
CUST-105426,Female,0,No,Yes,61,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),93.87,5619.96,Yes
CUST-105427,Male,1,No,No,53,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,No,Electronic check,104.86,5342.14,Yes
CUST-105428,Male,0,Yes,No,37,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,96.8,3494.99,Yes
CUST-105429,Female,0,Yes,No,63,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,71.13,4325.57,No
CUST-105430,Female,0,No,Yes,63,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.23,4286.03,No
CUST-105431,Male,0,No,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,35.78,845.12,No
CUST-105432,Male,0,Yes,No,20,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,65.09,1343.32,No
CUST-105433,Female,1,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),34.65,1799.21,Yes
CUST-105434,Female,0,Yes,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,72.27,74.36,Yes
CUST-105435,Female,1,Yes,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,41.61,2110.94,No
CUST-105436,Male,0,No,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,37.73,1134.87,No
CUST-105437,Male,0,No,Yes,55,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,77.54,4197.14,No
CUST-105438,Male,0,No,No,9,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,103.95,947.13,Yes
CUST-105439,Female,1,Yes,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,45.06,1926.02,No
CUST-105440,Female,0,Yes,Yes,39,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,70.87,2680.46,No
CUST-105441,Female,0,No,Yes,1,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,83.27,84.58,No
CUST-105442,Female,0,Yes,Yes,38,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,66.21,2627.47,No
CUST-105443,Female,0,No,No,47,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,85.28,3881.39,No
CUST-105444,Male,0,Yes,No,29,No,No phone service,DSL,Yes,No,No,No,Yes,No,Two year,No,Credit card (automatic),53.43,1480.01,No
CUST-105445,Male,0,Yes,No,44,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,96.73,4224.22,No
CUST-105446,Female,0,Yes,No,23,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Electronic check,73.46,1618.33,No
CUST-105447,Male,0,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),42.68,1890.17,No
CUST-105448,Male,0,Yes,No,17,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),75.28,1292.48,No
CUST-105449,Male,0,No,No,20,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,81.21,1686.46,No
CUST-105450,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,38.9,188.4,No
CUST-105451,Female,0,Yes,No,7,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),103.76,749.4,Yes
CUST-105452,Female,0,No,No,9,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),97.9,860.11,Yes
CUST-105453,Female,1,Yes,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,90.55,1209.77,No
CUST-105454,Male,0,Yes,No,52,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,86.88,4441.69,Yes
CUST-105455,Male,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,44.16,694.99,Yes
CUST-105456,Male,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,42.45,1081.48,Yes
CUST-105457,Male,0,No,Yes,12,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,75.39,948.17,Yes
CUST-105458,Female,0,Yes,No,30,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,99.03,3066.8,No
CUST-105459,Female,0,Yes,No,17,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),93.15,1614.21,No
CUST-105460,Female,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),34.59,859.46,No
CUST-105461,Male,0,No,Yes,5,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,74.98,376.83,Yes
CUST-105462,Female,0,No,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.07,1200.11,No
CUST-105463,Male,0,No,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),43.92,845.17,No
CUST-105464,Male,0,Yes,No,47,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,99.29,4491.68,Yes
CUST-105465,Female,0,No,No,72,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),67.73,4812.64,No
CUST-105466,Male,0,No,No,35,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),102.69,3727.05,No
CUST-105467,Male,0,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,43.43,1621.6,No
CUST-105468,Female,1,Yes,Yes,60,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,90.09,5585.35,No
CUST-105469,Male,0,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),39.1,1017.71,No
CUST-105470,Female,1,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,44.31,425.39,No
CUST-105471,Male,0,No,No,52,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Mailed check,95.43,4915.05,No
CUST-105472,Female,0,No,No,47,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),68.37,3157.1,No
CUST-105473,Male,0,Yes,Yes,34,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,105.85,3664.69,No
CUST-105474,Male,0,No,No,28,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,74.71,2058.19,No
CUST-105475,Female,0,No,No,2,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),72.54,146.04,Yes
CUST-105476,Male,0,Yes,Yes,40,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,98.96,4080.51,Yes
CUST-105477,Female,1,No,No,39,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,107.04,4201.25,No
CUST-105478,Male,0,Yes,Yes,37,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,77.01,2835.79,Yes
CUST-105479,Female,0,No,Yes,22,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,99.36,2116.38,No
CUST-105480,Female,0,Yes,No,11,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),82.49,924.55,No
CUST-105481,Male,0,Yes,No,41,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.0,721.14,No
CUST-105482,Male,0,No,No,45,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),94.41,4299.77,No
CUST-105483,Female,0,Yes,No,12,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,81.73,980.72,Yes
CUST-105484,Female,0,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),39.99,334.39,No
CUST-105485,Male,0,Yes,No,35,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,82.41,2768.51,No
CUST-105486,Male,0,No,Yes,3,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,65.51,192.39,Yes
CUST-105487,Female,1,No,Yes,14,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,98.72,1375.14,Yes
CUST-105488,Female,0,Yes,No,46,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),68.57,3163.1,No
CUST-105489,Male,0,Yes,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,43.25,879.45,Yes
CUST-105490,Male,1,Yes,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),32.54,1066.87,No
CUST-105491,Female,0,No,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),33.59,1750.57,No
CUST-105492,Male,0,Yes,No,12,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,98.8,1226.33,Yes
CUST-105493,Male,0,No,Yes,16,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),74.29,1153.65,No
CUST-105494,Female,0,No,No,21,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,111.61,2291.16,No
CUST-105495,Male,1,No,No,30,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,75.2,2163.31,Yes
CUST-105496,Female,0,No,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,39.68,1520.37,No
CUST-105497,Male,0,Yes,No,5,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),74.06,360.74,No
CUST-105498,Female,1,No,No,34,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,74.35,2447.38,Yes
CUST-105499,Male,0,Yes,No,50,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),79.89,4093.02,Yes
CUST-105500,Female,1,No,No,62,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,112.24,7202.58,No
CUST-105501,Male,0,Yes,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),36.01,1436.77,Yes
CUST-105502,Male,0,Yes,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,39.43,1764.26,No
CUST-105503,Female,0,Yes,Yes,59,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,101.61,6053.54,No
CUST-105504,Female,0,Yes,Yes,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,38.17,2118.75,Yes
CUST-105505,Female,0,No,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,45.07,1747.3,No
CUST-105506,Male,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,37.09,1481.59,No
CUST-105507,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,37.19,2551.0,No
CUST-105508,Female,0,No,No,55,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,103.9,5637.29,No
CUST-105509,Female,0,No,No,17,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,No,Electronic check,76.27,1241.3,No
CUST-105510,Male,0,Yes,Yes,33,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,21.42,691.1,No
CUST-105511,Female,0,Yes,Yes,54,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),76.46,4309.48,Yes
CUST-105512,Female,1,No,No,38,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,698.02,No
CUST-105513,Female,0,Yes,No,31,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,96.68,2961.43,No
CUST-105514,Female,1,No,Yes,44,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,105.29,4488.51,Yes
CUST-105515,Female,1,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),35.67,949.97,No
CUST-105516,Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Mailed check,96.15,4939.26,No
CUST-105517,Female,0,No,No,53,No,No phone service,DSL,No,No,No,No,No,No,One year,No,Electronic check,42.2,2342.25,No
CUST-105518,Female,0,No,No,65,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),22.26,1436.26,No
CUST-105519,Female,0,No,Yes,69,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),78.57,5572.74,Yes
